,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
1495,12.0,US,0.0,2020-03-23 23:19:34,35.34329425,-118.7277796,California,0.0
1512,0.0,US,0.0,2020-03-23 23:19:34,36.07409056,-119.8159973,California,0.0
1562,0.0,US,0.0,2020-03-23 23:19:34,39.10124298,-122.7536244,California,0.0
1597,0.0,US,0.0,2020-03-23 23:19:34,40.67311306,-120.59350990000002,California,0.0
1717,536.0,US,7.0,2020-03-23 23:19:34,34.30828379,-118.2282411,California,0.0
1754,3.0,US,0.0,2020-03-23 23:19:34,37.21513971,-119.76655890000002,California,0.0
1790,38.0,US,0.0,2020-03-23 23:19:34,38.07122463,-122.7210631,California,0.0
1809,0.0,US,0.0,2020-03-23 23:19:34,37.57978556,-119.9073334,California,0.0
1893,1.0,US,0.0,2020-03-23 23:19:34,39.4381191,-123.3911313,California,0.0
1897,1.0,US,0.0,2020-03-23 23:19:34,37.18922369,-120.7209035,California,0.0
1949,0.0,US,0.0,2020-03-23 23:19:34,41.58965602,-120.7244817,California,0.0
1954,1.0,US,0.0,2020-03-23 23:19:34,37.93899289,-118.8872409,California,0.0
1976,14.0,US,1.0,2020-03-23 23:19:34,36.21862405,-121.2413397,California,0.0
2043,2.0,US,0.0,2020-03-23 23:19:34,38.50735751,-122.332839,California,0.0
2060,2.0,US,0.0,2020-03-23 23:19:34,39.30394768,-120.7627281,California,0.0
2143,125.0,US,0.0,2020-03-23 23:19:34,33.70147516,-117.76459979999998,California,0.0
2288,12.0,US,1.0,2020-03-23 23:19:34,39.06167234,-120.7240569,California,0.0
2294,0.0,US,0.0,2020-03-23 23:19:34,40.00355989,-120.8395236,California,0.0
2440,46.0,US,6.0,2020-03-23 23:19:34,33.74314981,-115.9933578,California,0.0
2491,88.0,US,4.0,2020-03-23 23:19:34,38.45106826,-121.3425374,California,0.0
2506,6.0,US,1.0,2020-03-23 23:19:34,36.60308176,-121.069975,California,0.0
