,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
2110,329.0,US,4.0,2020-03-23 23:19:34,42.66090111,-83.38595416,Michigan,0.0
2113,0.0,US,0.0,2020-03-23 23:19:34,43.64124435,-86.26726673,Michigan,0.0
2118,0.0,US,0.0,2020-03-23 23:19:34,44.33481032,-84.12725175,Michigan,0.0
2142,0.0,US,0.0,2020-03-23 23:19:34,46.665226200000006,-89.31390481,Michigan,0.0
2162,0.0,US,0.0,2020-03-23 23:19:34,43.98992088,-85.32566756,Michigan,0.0
2163,0.0,US,0.0,2020-03-23 23:19:34,44.68192279,-84.12939244,Michigan,0.0
2168,3.0,US,0.0,2020-03-23 23:19:34,45.02085831,-84.59898295,Michigan,0.0
2171,11.0,US,0.0,2020-03-23 23:19:34,42.95996803,-85.9969107,Michigan,0.0
2178,4.0,US,0.0,2020-03-23 23:19:34,0.0,0.0,Michigan,0.0
2343,0.0,US,0.0,2020-03-23 23:19:34,45.34018577,-83.91498656,Michigan,0.0
2469,1.0,US,0.0,2020-03-23 23:19:34,44.33473082,-84.61067651,Michigan,0.0
2493,2.0,US,0.0,2020-03-23 23:19:34,43.33433923,-84.05131209999998,Michigan,0.0
2527,0.0,US,0.0,2020-03-23 23:19:34,43.42406072,-82.82055898,Michigan,0.0
2546,0.0,US,0.0,2020-03-23 23:19:34,46.19235734,-86.19972234,Michigan,0.0
2612,0.0,US,0.0,2020-03-23 23:19:34,42.95392800000001,-84.14585902,Michigan,0.0
2658,7.0,US,0.0,2020-03-23 23:19:34,42.92655373,-82.67937954,Michigan,0.0
2668,0.0,US,0.0,2020-03-23 23:19:34,41.91441767,-85.52797979,Michigan,0.0
2846,1.0,US,0.0,2020-03-23 23:19:34,43.46606813,-83.41897025,Michigan,0.0
2911,0.0,US,0.0,2020-03-23 23:19:34,42.25190229,-86.01939087,Michigan,0.0
3012,42.0,US,0.0,2020-03-23 23:19:34,42.253105,-83.83853204,Michigan,0.0
3023,638.0,US,8.0,2020-03-23 23:19:34,42.28098405,-83.281255,Michigan,0.0
3057,1.0,US,0.0,2020-03-23 23:19:34,44.33853602,-85.57712739,Michigan,0.0
30,0.0,US,0.0,2020-03-24 23:37:31,44.6846864,-83.59507875,Michigan,0.0
38,0.0,US,0.0,2020-03-24 23:37:31,46.41292944,-86.60260122,Michigan,0.0
40,1.0,US,0.0,2020-03-24 23:37:31,42.59147037,-85.89102866,Michigan,0.0
52,0.0,US,0.0,2020-03-24 23:37:31,45.03477666,-83.62212411,Michigan,0.0
72,0.0,US,0.0,2020-03-24 23:37:31,44.99690221,-85.15503082,Michigan,0.0
81,0.0,US,0.0,2020-03-24 23:37:31,44.0636262,-83.89277559,Michigan,0.0
129,0.0,US,0.0,2020-03-24 23:37:31,46.6720582,-88.36363591,Michigan,0.0
139,1.0,US,0.0,2020-03-24 23:37:31,42.59513984,-85.30834519,Michigan,0.0
151,2.0,US,0.0,2020-03-24 23:37:31,43.70639106,-83.98731479,Michigan,0.0
