,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
832,190.0,US,1.0,2020-03-26 23:48:35,41.76486060000001,-73.74356679,New York,0.0
881,206.0,US,2.0,2020-03-26 23:48:35,42.76249024,-78.73063652,New York,0.0
889,5.0,US,0.0,2020-03-26 23:48:35,44.11630765,-73.77297842,New York,0.0
971,1.0,US,0.0,2020-03-26 23:48:35,44.59040891,-74.29926032,New York,0.0
998,1.0,US,0.0,2020-03-26 23:48:35,43.11363907,-74.41798804,New York,0.0
1030,4.0,US,0.0,2020-03-26 23:48:35,43.0022601,-78.19135193,New York,0.0
1118,5.0,US,0.0,2020-03-26 23:48:35,42.275797,-74.12384884,New York,0.0
1165,2.0,US,0.0,2020-03-26 23:48:35,43.66146647,-74.49721957,New York,0.0
1257,7.0,US,0.0,2020-03-26 23:48:35,43.42034246,-74.96145307,New York,0.0
1415,4.0,US,0.0,2020-03-26 23:48:35,44.04200959,-75.94653457,New York,0.0
1512,0.0,US,0.0,2020-03-26 23:48:35,40.6361825,-73.94935552,New York,0.0
1649,0.0,US,0.0,2020-03-26 23:48:35,43.7844157,-75.44903992,New York,0.0
1700,3.0,US,0.0,2020-03-26 23:48:35,42.72596275,-77.77966158,New York,0.0
1768,9.0,US,1.0,2020-03-26 23:48:35,42.91653905,-75.67266639,New York,0.0
1967,148.0,US,4.0,2020-03-26 23:48:35,43.14638895,-77.69322942,New York,0.0
1988,5.0,US,0.0,2020-03-26 23:48:35,42.90123494,-74.44011632,New York,0.0
2045,3914.0,US,17.0,2020-03-26 23:48:35,40.74066522,-73.58941873,New York,0.0
2066,21873.0,US,281.0,2020-03-26 23:48:35,40.76727260000001,-73.97152637,New York,0.0
2078,14.0,US,0.0,2020-03-26 23:48:35,43.19898042,-78.74777412,New York,0.0
2136,13.0,US,0.0,2020-03-26 23:48:35,43.24375382,-75.43710392,New York,0.0
2138,111.0,US,1.0,2020-03-26 23:48:35,43.00491923,-76.19971155,New York,0.0
2140,11.0,US,0.0,2020-03-26 23:48:35,42.85145728,-77.30874425,New York,0.0
2145,751.0,US,1.0,2020-03-26 23:48:35,41.40337468,-74.30240757,New York,0.0
2153,2.0,US,0.0,2020-03-26 23:48:35,43.2516977,-78.2320066,New York,0.0
2163,4.0,US,0.0,2020-03-26 23:48:35,43.42778894,-76.14635194,New York,0.0
2168,3.0,US,0.0,2020-03-26 23:48:35,42.63492579,-75.03151402,New York,0.0
2366,94.0,US,0.0,2020-03-26 23:48:35,41.42630093,-73.74965532,New York,0.0
2372,0.0,US,0.0,2020-03-26 23:48:35,40.71088124,-73.81684712,New York,0.0
2409,44.0,US,0.0,2020-03-26 23:48:35,42.71348136,-73.51089874,New York,0.0
